origin,category,bundle,filename,node_title,anchor,node_created,file_created,pdf_created,current_published_at,proposed,rule,source,would_move,fetch,outcome,trust,url
attachment,migration_era_node_older,feature_articles,art234.pdf,"""Remove poverty beforetackling environmental problems""",,2000-02-24T18:30:00+00:00,2017-12-19T06:59:00+00:00,2006-04-24T06:02:31+00:00,,2000-02-24T18:30:00+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/farticles/art234.pdf
attachment,potential_late_upload,policy_brief,mineral-auction-india-hindi.pdf,Mineral auctions in India: Winner's curse or owner's pride?,,2020-03-23T09:11:19+00:00,2021-12-31T08:10:27+00:00,2022-01-07T15:16:41+00:00,2020-03-23 09:11:19,2021-12-31T08:10:27+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-12/mineral-auction-india-hindi.pdf
attachment,potential_late_upload,ongoing_projects,existing-commercial-building-retrofit-guidelines.pdf.pdf,United Technologies-TERI Center of Excellence for Energy Eff,,2017-12-27T11:38:46+00:00,2019-06-25T08:35:05+00:00,2019-02-08T10:49:09+00:00,2017-12-27 11:38:46,2019-06-25T08:35:05+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2019-06/existing-commercial-building-retrofit-guidelines.pdf.pdf
attachment,potential_late_upload,ongoing_projects,Summary Report - LAMP.pdf,Local Air Quality Management Plan (LAMP) for Indian cities,,2023-07-26T04:19:04+00:00,2025-06-19T06:13:25+00:00,2024-09-29T00:53:34+00:00,2023-07-26 04:19:04,2025-06-19T06:13:25+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2025-06/Summary%20Report%20-%20LAMP.pdf
attachment,potential_late_upload,completed_projects,2017MC01-Air Quality Status of Maharashtra 2016-17.pdf,Air Quality Status Report of Maharashtra 2016-17,,2018-02-07T06:55:11+00:00,2020-02-04T07:19:54+00:00,2019-08-29T13:23:05+00:00,2018-02-07 06:55:11,2020-02-04T07:19:54+00:00,late_upload,file_created,True,ok,late_upload,neither_matches,/sites/default/files/2020-02/2017MC01-Air%20Quality%20Status%20of%20Maharashtra%202016-17.pdf
attachment,potential_late_upload,completed_projects,2016MC04-Air Quality Status of Maharashtra 2015-16.pdf,Air Quality Report for Maharashtra 2015-16,,2018-02-07T09:29:54+00:00,2020-02-04T07:56:35+00:00,2019-08-29T13:17:10+00:00,2018-02-07 09:29:54,2020-02-04T07:56:35+00:00,late_upload,file_created,True,ok,late_upload,neither_matches,/sites/default/files/2020-02/2016MC04-Air%20Quality%20Status%20of%20Maharashtra%202015-16.pdf
attachment,potential_late_upload,completed_projects,Fly Ash_0.pdf,Increasing rail share in freight transport in India,,2019-08-07T11:22:32+00:00,2024-05-17T05:09:48+00:00,2019-04-23T15:50:11+00:00,2019-08-07 11:22:32,2024-05-17T05:09:48+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-05/Fly%20Ash_0.pdf
attachment,potential_late_upload,ongoing_projects,Policy Brief Vehicle Scrappage in India.pdf,National Transport Decarbonization Council,,2022-02-15T10:08:08+00:00,2023-08-14T05:53:53+00:00,2023-08-02T10:48:08+00:00,2022-02-15 10:08:08,2023-08-14T05:53:53+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2023-08/Policy%20Brief%20Vehicle%20Scrappage%20in%20India.pdf
attachment,potential_late_upload,completed_projects,Zinc_Report.pdf,Widening the coverage of PAT scheme in subsequent phases by ,,2018-02-05T08:20:51+00:00,2021-08-11T06:08:06+00:00,2014-04-01T10:29:36+00:00,2018-02-05 08:20:51,2014-04-01T10:29:36+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2021-08/Zinc_Report.pdf
attachment,potential_late_upload,article,Best Practices on National Inventory.pdf,Best Practices on National GHG Inventory Management System: ,,2018-12-18T12:28:46+00:00,2020-06-16T11:41:52+00:00,2018-12-03T14:52:47+00:00,2018-12-18 12:28:46,2020-06-16T11:41:52+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2020-06/Best%20Practices%20on%20National%20Inventory.pdf
attachment,potential_late_upload,completed_projects,Sugar_Report.pdf,Widening the coverage of PAT scheme in subsequent phases by ,,2018-02-05T08:20:51+00:00,2021-08-11T05:52:08+00:00,2018-01-31T14:50:15+00:00,2018-02-05 08:20:51,2021-08-11T05:52:08+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-08/Sugar_Report.pdf
attachment,potential_late_upload,ongoing_projects,Bending-the-Curve_Report.pdf,Energy Transitions,,2018-01-01T10:09:28+00:00,2020-09-02T08:51:42+00:00,2020-07-20T13:46:17+00:00,2018-01-01 10:09:28,2020-09-02T08:51:42+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2020-09/Bending-the-Curve_Report.pdf
attachment,potential_late_upload,ongoing_projects,India’s Electricity Transition Pathways to 2050- Scenarios and Insights (1).pdf,Energy Transitions,,2018-01-01T10:09:28+00:00,2024-02-29T11:46:49+00:00,2024-01-31T12:24:30+00:00,2018-01-01 10:09:28,2024-02-29T11:46:49+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-02/India%E2%80%99s%20Electricity%20Transition%20Pathways%20to%202050-%20Scenarios%20and%20Insights%20%281%29.pdf
attachment,potential_late_upload,completed_projects,2014BL18-es-women-empow.pdf,Exploring factors that enhance and restrict women's empowerm,,2019-05-09T08:27:41+00:00,2020-11-09T06:31:46+00:00,2019-05-03T12:10:48+00:00,2019-05-09 08:27:41,2020-11-09T06:31:46+00:00,late_upload,file_created,True,ok,late_upload,neither_matches,/sites/default/files/2020-11/2014BL18-es-women-empow.pdf
attachment,potential_late_upload,ongoing_projects,NTDC Discussion Paper on_Biodiesel as Fuel.pdf,National Transport Decarbonization Council,,2022-02-15T10:08:08+00:00,2023-08-10T08:59:35+00:00,2022-12-24T18:35:54+00:00,2022-02-15 10:08:08,2023-08-10T08:59:35+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2023-08/NTDC%20Discussion%20Paper%20on_Biodiesel%20as%20Fuel.pdf
attachment,potential_late_upload,ongoing_projects,GO_Poster-REVISED-final.pdf,GREEN Olympiad 2022,,2019-11-19T07:26:18+00:00,2021-10-14T06:43:07+00:00,2021-10-14T12:03:33+00:00,2019-11-19 07:26:18,2021-10-14T06:43:07+00:00,late_upload,file_created,True,ok,late_upload,neither_matches,/sites/default/files/2021-10/GO_Poster-REVISED-final.pdf
attachment,potential_late_upload,completed_projects,Automobile_0.pdf,Increasing rail share in freight transport in India,,2019-08-07T11:22:32+00:00,2024-05-17T05:08:56+00:00,2019-04-23T15:39:58+00:00,2019-08-07 11:22:32,2024-05-17T05:08:56+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-05/Automobile_0.pdf
attachment,potential_late_upload,ongoing_projects,Mapping-Impact-of-Coal-Mines-Case-of-Betul.pdf,Energy Transitions,,2018-01-01T10:09:28+00:00,2021-03-12T11:25:28+00:00,2021-02-09T15:54:18+00:00,2018-01-01 10:09:28,2021-03-12T11:25:28+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-03/Mapping-Impact-of-Coal-Mines-Case-of-Betul.pdf
attachment,potential_late_upload,ongoing_projects,Exxon-Report.pdf,Spatially Resolved Air Pollution Emissions Inventory of Indi,,2018-01-20T11:09:08+00:00,2021-05-28T13:05:10+00:00,2021-08-16T17:29:58+00:00,2018-01-20 11:09:08,2021-05-28T13:05:10+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-05/Exxon-Report.pdf
attachment,potential_late_upload,ongoing_projects,Policy Brief Fuel  Efficiency Improvement Emission Standards.pdf,National Transport Decarbonization Council,,2022-02-15T10:08:08+00:00,2023-08-14T05:54:02+00:00,2023-08-07T21:29:17+00:00,2022-02-15 10:08:08,2023-08-14T05:54:02+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2023-08/Policy%20Brief%20Fuel%20%20Efficiency%20Improvement%20Emission%20Standards.pdf
attachment,potential_late_upload,events,Just Green Transitions_Event_Brief.pdf,"2nd Development Working Group Meeting, Side Event",,2023-03-28T04:59:56+00:00,2024-04-29T07:19:52+00:00,2023-05-19T17:48:22+00:00,2023-03-28 04:59:56,2024-04-29T07:19:52+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-04/Just%20Green%20Transitions_Event_Brief.pdf
attachment,potential_late_upload,policy_brief,Charging Power_Policy Note_270217-FINAL.pdf,Charging Power - Understanding Electricity Pricing and the W,,2017-02-15T12:45:00+00:00,2019-03-18T06:23:10+00:00,2017-02-27T16:44:10+00:00,2017-02-15 12:45:00,2019-03-18T06:23:10+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2019-03/Charging%20Power_Policy%20Note_270217-FINAL.pdf
attachment,potential_late_upload,ongoing_projects,GSP-infographic.pdf,"The Green School, A TATA Steel-TERI initiative",,2017-03-14T12:03:22+00:00,2018-10-11T08:23:07+00:00,2018-07-13T10:41:42+00:00,2017-03-14 12:03:22,2018-10-11T08:23:07+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2018-10/GSP-infographic_0.pdf
attachment,potential_late_upload,events,Report_Needs_Assessment_TERI_Updated.pdf,Launch of Visakhapatnam Urban Living Lab,,2023-07-03T08:17:47+00:00,2024-07-05T08:50:37+00:00,2023-09-04T13:57:20+00:00,2023-07-03 08:17:47,2024-07-05T08:50:37+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-07/Report_Needs_Assessment_TERI_Updated.pdf
attachment,potential_late_upload,ongoing_projects,cpcb-spatial-maping-forecasting.pdf,Evaluation of modelling techniques for air quality managemen,,2017-11-05T06:28:13+00:00,2021-07-13T12:02:32+00:00,2020-03-03T08:52:44+00:00,2017-11-05 06:28:13,2021-07-13T12:02:32+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-07/cpcb-spatial-maping-forecasting.pdf
attachment,potential_late_upload,ongoing_projects,Freight Marketing Policies - Strategies to Increase Railway Share in Freight Transport in India (2).pdf,Strategies to Increase Railway's Share in Freight Transporta,,2022-02-15T08:03:02+00:00,2023-12-01T05:02:44+00:00,2023-10-18T11:03:19+00:00,2022-02-15 08:03:02,2023-12-01T05:02:44+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2023-12/Freight%20Marketing%20Policies%20-%20Strategies%20to%20Increase%20Railway%20Share%20in%20Freight%20Transport%20in%20India%20%282%29.pdf
attachment,potential_late_upload,completed_projects,Cement_0.pdf,Increasing rail share in freight transport in India,,2019-08-07T11:22:32+00:00,2024-05-17T05:09:09+00:00,2019-04-23T15:44:34+00:00,2019-08-07 11:22:32,2024-05-17T05:09:09+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-05/Cement_0.pdf
attachment,potential_late_upload,ongoing_projects,MRS-_Final Draft.pdf,Clean Air Projects in India (CAP – India),,2023-08-07T09:08:05+00:00,2024-08-22T06:15:08+00:00,2024-08-14T14:23:19+00:00,2023-08-07 09:08:05,2024-08-22T06:15:08+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-08/MRS-_Final%20Draft.pdf
attachment,potential_late_upload,completed_projects,Steel_0.pdf,Increasing rail share in freight transport in India,,2019-08-07T11:22:32+00:00,2024-05-17T05:10:47+00:00,2019-04-23T15:56:10+00:00,2019-08-07 11:22:32,2024-05-17T05:10:47+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-05/Steel_0.pdf
attachment,potential_late_upload,completed_projects,Cost-effectiveness-of -interventions-for-control-of -air-pollution-in-Delhi.pdf,Developing Strategies for Control of Air Pollution in India ,,2020-02-11T11:16:13+00:00,2021-12-09T05:20:18+00:00,2021-12-08T12:33:40+00:00,2020-02-11 11:16:13,2021-12-09T05:20:18+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-12/Cost-effectiveness-of%20-interventions-for-control-of%20-air-pollution-in-Delhi.pdf
attachment,potential_late_upload,completed_projects,Ceramic_Report .pdf,Widening the coverage of PAT scheme in subsequent phases by ,,2018-02-05T08:20:51+00:00,2021-08-11T05:51:23+00:00,2018-01-31T12:15:56+00:00,2018-02-05 08:20:51,2021-08-11T05:51:23+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-08/Ceramic_Report%20.pdf
attachment,potential_late_upload,ongoing_projects,Achieving Green Steel Roadmap to a Net Zero Steel Sector in India updated.pdf,Decarbonisation of iron and steel sectors,,2020-01-30T13:59:51+00:00,2022-07-28T08:57:01+00:00,2022-07-22T10:36:19+00:00,2020-01-30 13:59:51,2022-07-28T08:57:01+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2022-07/Achieving%20Green%20Steel%20Roadmap%20to%20a%20Net%20Zero%20Steel%20Sector%20in%20India%20updated.pdf
attachment,potential_late_upload,completed_projects,Copper_Report.pdf,Widening the coverage of PAT scheme in subsequent phases by ,,2018-02-05T08:20:51+00:00,2021-08-11T06:07:58+00:00,2014-04-01T04:40:14+00:00,2018-02-05 08:20:51,2014-04-01T04:40:14+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2021-08/Copper_Report.pdf
attachment,potential_late_upload,events,Vizag Prajamukhi Urban Living Lab.pdf,Launch of Visakhapatnam Urban Living Lab,,2023-07-03T08:17:47+00:00,2024-07-17T04:12:57+00:00,2024-07-10T08:28:49+00:00,2023-07-03 08:17:47,2024-07-17T04:12:57+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-07/Vizag%20Prajamukhi%20Urban%20Living%20Lab.pdf
attachment,potential_late_upload,ongoing_projects,es-ludhiana.pdf,"Preparing action plan against air pollution in Ludhiana, Pun",,2017-12-27T11:38:46+00:00,2021-07-14T06:49:51+00:00,2021-07-13T15:31:18+00:00,2017-12-27 11:38:46,2021-07-14T06:49:51+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-07/es-ludhiana.pdf
attachment,potential_late_upload,ongoing_projects,Brochure Kumaon Vani Community Radio.pdf,Kumaon Vani Community Radio - 90.4 MHz,,2018-11-22T12:17:34+00:00,2025-10-03T06:59:16+00:00,2025-07-29T10:52:30+00:00,2018-11-22 12:17:34,2025-10-03T06:59:16+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2025-10/Brochure%20Kumaon%20Vani%20Community%20Radio.pdf
attachment,potential_late_upload,completed_projects,Source_Apportionment_Study_of_ Ambient_Particulate_Matter_in_Patna.pdf,Developing Strategies for Control of Air Pollution in India ,,2020-02-11T11:16:13+00:00,2021-09-03T09:39:36+00:00,2021-08-13T12:38:18+00:00,2020-02-11 11:16:13,2021-09-03T09:39:36+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-09/Source_Apportionment_Study_of_%20Ambient_Particulate_Matter_in_Patna.pdf
attachment,potential_late_upload,completed_projects,SCAP_Booklet.pdf,Developing Strategies for Control of Air Pollution in India ,,2020-02-11T11:16:13+00:00,2022-09-26T14:32:10+00:00,2022-09-26T13:00:29+00:00,2020-02-11 11:16:13,2022-09-26T14:32:10+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2022-09/SCAP_Booklet.pdf
attachment,potential_late_upload,ongoing_projects,MRS Handout.pdf,Clean Air Projects in India (CAP – India),,2023-08-07T09:08:05+00:00,2024-08-22T06:14:56+00:00,2024-08-14T12:43:28+00:00,2023-08-07 09:08:05,2024-08-22T06:14:56+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2024-08/MRS%20Handout.pdf
attachment,potential_late_upload,ongoing_projects,Policy Brief Biodiesel.pdf,National Transport Decarbonization Council,,2022-02-15T10:08:08+00:00,2023-08-14T05:53:41+00:00,2023-08-02T19:35:39+00:00,2022-02-15 10:08:08,2023-08-14T05:53:41+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2023-08/Policy%20Brief%20Biodiesel.pdf
attachment,potential_late_upload,completed_projects,Vegetable_Oil_Report.pdf,Widening the coverage of PAT scheme in subsequent phases by ,,2018-02-05T08:20:51+00:00,2021-08-11T05:52:14+00:00,2018-01-31T14:53:15+00:00,2018-02-05 08:20:51,2021-08-11T05:52:14+00:00,late_upload,file_created,True,ok,late_upload,no_year_evidence,/sites/default/files/2021-08/Vegetable_Oil_Report.pdf
attachment,dates_agree,events,Agenda.pdf,Webinar on Mobilising Green Finance for Industry Transition,,2020-10-06T05:28:24+00:00,2020-10-06T05:40:06+00:00,2020-10-05T15:33:17+00:00,2020-10-06 05:28:24,2020-10-06T05:28:24+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2020-10/Agenda_0.pdf
attachment,dates_agree,events,Agenda - WSA.pdf,Water Sustainability Awards 2024-25,,2025-03-20T05:46:47+00:00,2025-03-20T05:48:31+00:00,2025-03-18T15:22:26+00:00,2025-03-20 05:46:47,2025-03-20T05:46:47+00:00,default,node_created,False,ok,default,neither_matches,/sites/default/files/2025-03/Agenda%20-%20WSA.pdf
attachment,dates_agree,events,Agenda_Green-Finance.pdf,COP26 Charter of Actions: Virtual Stakeholder Roundtable on ,,2021-08-16T11:14:43+00:00,2021-08-16T11:20:01+00:00,2021-08-17T09:48:23+00:00,2021-08-16 11:14:43,2021-08-16T11:14:43+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2021-08/Agenda_Green-Finance.pdf
attachment,dates_agree,article,model-green-division-report.pdf,A 'green division' in Delhi to reduce residents' carbon foot,,2019-07-02T09:41:02+00:00,2019-07-02T10:11:59+00:00,2019-06-25T15:52:31+00:00,2019-07-02 09:41:02,2019-07-02T09:41:02+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2019-07/model-green-division-report.pdf
attachment,dates_agree,policy_brief,Component 1 - Annual Report - Livelihood Activities - 10 Apr 2026.pdf,Preserving traditional land use through new livelihood metho,,2026-05-14T03:27:32+00:00,2026-05-14T03:33:07+00:00,2026-05-12T15:58:51+00:00,2026-05-14 03:27:32,2026-05-14T03:27:32+00:00,default,node_created,False,ok,default,both_match,/sites/default/files/2026-05/Component%201%20-%20Annual%20Report%20-%20Livelihood%20Activities%20-%2010%20Apr%202026.pdf
attachment,dates_agree,events,Agenda_Fireside_Chat.pdf,The path to Net Zero for India: The Role of Public Private P,,2023-01-16T05:42:03+00:00,2023-01-17T05:18:58+00:00,,,2023-01-16T05:42:03+00:00,default,node_created,False,http_404,needs_manual_review,no_year_evidence,/sites/default/files/2023-01/Agenda_Fireside_Chat.pdf
attachment,dates_agree,events,Agenda_E Summer School_18th May 2022.pdf,E-Summer School on “NANOSAFETY CHALLENGES: RETHINKING NANOSA,,2022-05-16T08:23:08+00:00,2022-05-16T08:31:28+00:00,2022-05-12T10:15:43+00:00,2022-05-16 08:23:08,2022-05-16T08:23:08+00:00,default,node_created,False,ok,default,both_match,/sites/default/files/2022-05/Agenda_E%20Summer%20School_18th%20May%202022.pdf
attachment,dates_agree,events,Concept Note Industry Charter Round table.pdf,High Level Convening of Industry Charter for Near Zero Emiss,,2024-02-05T10:18:17+00:00,2024-02-05T10:20:02+00:00,2024-01-18T18:30:36+00:00,2024-02-05 10:18:17,2024-02-05T10:18:17+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2024-02/Concept%20Note%20Industry%20Charter%20Round%20table.pdf
attachment,dates_agree,completed_projects,Report_PART-I.pdf,Roadmap for Electrification of Urban Freight in India,,2020-12-17T11:04:57+00:00,2020-12-17T11:26:34+00:00,2020-11-11T14:22:46+00:00,2020-12-17 11:04:57,2020-12-17T11:04:57+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2020-12/Report_PART-I.pdf
attachment,dates_agree,completed_projects,Report_PART-II.pdf,Roadmap for Electrification of Urban Freight in India,,2020-12-17T11:04:57+00:00,2020-12-17T11:30:06+00:00,2020-11-11T14:13:57+00:00,2020-12-17 11:04:57,2020-12-17T11:04:57+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2020-12/Report_PART-II_0.pdf
attachment,dates_agree,completed_projects,Solar_rooftop_Perspective _of_Discoms.pdf,Distribution Utilities Forum: A stakeholder forum for key ac,,2022-01-19T04:49:21+00:00,2022-01-19T04:59:12+00:00,2019-08-01T15:13:34+00:00,2022-01-19 04:49:21,2019-08-01T15:13:34+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2022-01/Solar_rooftop_Perspective%20_of_Discoms.pdf
attachment,dates_agree,events,Author's Guide and Reference style.pdf,Call for Papers: Edited Academic Volume on 'A Tradition in T,,2020-09-02T13:21:41+00:00,2020-09-02T13:30:33+00:00,2020-09-02T19:00:14+00:00,2020-09-02 13:21:41,2020-09-02T13:21:41+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2020-09/Author%27s%20Guide%20and%20Reference%20style.pdf
attachment,dates_agree,policy_brief,co-innovation_SME.pdf,Co-innovation of low-carbon technologies for SMES: A framewo,,2021-08-11T05:35:10+00:00,2021-08-11T05:37:52+00:00,2021-08-10T10:18:15+00:00,2021-08-11 05:35:10,2021-08-11T05:35:10+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2021-08/co-innovation_SME.pdf
attachment,dates_agree,events,Adapation-futures_Agenda.pdf,Challenges of Adaptation Metrics: IPAM's Proposed Framework,,2021-05-21T08:54:57+00:00,2021-05-21T08:57:26+00:00,2021-05-20T15:21:34+00:00,2021-05-21 08:54:57,2021-05-21T08:54:57+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2021-05/Adapation-futures_Agenda.pdf
attachment,dates_agree,article,solar-rooftop-blockchain.pdf,TERI develops blockchain-enabled prototype to help you sell ,,2019-12-31T09:17:42+00:00,2019-12-31T09:42:59+00:00,2019-01-30T16:56:37+00:00,2019-12-31 09:17:42,2019-12-31T09:17:42+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2019-12/solar-rooftop-blockchain.pdf
attachment,dates_agree,policy_brief,Policy_Brief_on_Net_Zero_in_Textile_Wastewater_Treatment.pdf,Integration of TADOX® technology to achieve net zero in text,,2024-02-08T13:06:00+00:00,2024-02-08T13:08:52+00:00,2024-02-06T16:26:19+00:00,2024-02-08 13:06:00,2024-02-08T13:06:00+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2024-02/Policy_Brief_on_Net_Zero_in_Textile_Wastewater_Treatment.pdf
attachment,dates_agree,events,Loss and Damage Event Final Agenda.pdf,Operationalizing the Loss and Damage Fund with Equity and Ef,,2023-11-29T11:42:06+00:00,2023-11-29T11:46:33+00:00,2023-11-29T17:07:34+00:00,2023-11-29 11:42:06,2023-11-29T11:42:06+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2023-11/Loss%20and%20Damage%20Event%20Final%20Agenda.pdf
attachment,dates_agree,events,Background Note.pdf,Exploring the Potential of Sub-National REDD+ Approach in In,,2023-12-01T05:19:56+00:00,2023-12-01T12:18:37+00:00,2023-12-01T17:47:01+00:00,2023-12-01 05:19:56,2023-12-01T05:19:56+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2023-12/Background%20Note.pdf
attachment,dates_agree,events,Background Note and Agenda.pdf,Explicating the ICJ Advisory Opinion on Obligations of State,,2025-08-04T06:27:04+00:00,2025-08-04T06:30:09+00:00,2025-07-31T10:36:56+00:00,2025-08-04 06:27:04,2025-08-04T06:27:04+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2025-08/Background%20Note%20and%20Agenda.pdf
attachment,dates_agree,ongoing_projects,1693897032KP2_Final.pdf,Enabling Cities to Implement Innovative Sustainable Urban So,,2023-09-05T07:20:35+00:00,2023-09-05T07:27:40+00:00,2022-05-05T10:21:34+00:00,2023-09-05 07:20:35,2022-05-05T10:21:34+00:00,migration_era,pdf_docinfo,True,ok,migration_era,no_year_evidence,/sites/default/files/2023-09/1693897032KP2_Final.pdf
attachment,dates_agree,policy_brief,transitioning-to-low carbon.pdf,Transitioning to a Low Carbon Technology for the Road Transp,,2022-03-14T10:19:35+00:00,2022-03-14T10:21:16+00:00,2022-03-11T16:33:52+00:00,2022-03-14 10:19:35,2022-03-14T10:19:35+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2022-03/transitioning-to-low%20carbon.pdf
attachment,dates_agree,events,Concept Note Securing Tomorrow.pdf,WSDS 2026 Thematic Track: Securing Tomorrow: Critical Minera,,2026-02-12T05:06:42+00:00,2026-02-12T05:10:44+00:00,2026-02-02T14:10:41+00:00,2026-02-12 05:06:42,2026-02-12T05:06:42+00:00,default,node_created,False,ok,default,both_match,/sites/default/files/2026-02/Concept%20Note%20Securing%20Tomorrow.pdf
attachment,dates_agree,policy_brief,retail-competition-power.pdf,Discussion paper on Retail competition in power distribution,,2021-03-18T08:55:54+00:00,2021-03-18T08:58:44+00:00,2021-03-17T16:04:32+00:00,2021-03-18 08:55:54,2021-03-18T08:55:54+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2021-03/retail-competition-power.pdf
attachment,dates_agree,ongoing_projects,Hydropower.pdf,Development of a Hydropower Forecasting System Framework and,,2025-07-25T06:42:01+00:00,2025-07-25T06:44:45+00:00,2024-09-20T16:12:08+00:00,2025-07-25 06:42:01,2025-07-25T06:42:01+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2025-07/Hydropower.pdf
attachment,dates_agree,events,Agenda.pdf,India's long-term strategy: A guiding framework and role of ,,2020-04-27T10:03:22+00:00,2020-04-27T10:36:11+00:00,2020-04-27T16:04:46+00:00,2020-04-27 10:03:22,2020-04-27T10:03:22+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2020-04/Agenda_0.pdf
attachment,dates_agree,events,Agenda-UNFF.pdf,Forest NAMA - A tool to mitigate climate change (Side event ,,2019-05-02T10:19:12+00:00,2019-05-02T10:25:15+00:00,2019-05-02T14:36:38+00:00,2019-05-02 10:19:12,2019-05-02T10:19:12+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2019-05/Agenda-UNFF.pdf
attachment,dates_agree,events,Flyer WEBINAR 23 September.pdf,EFFECTS OF MULTIPLE NANOPARTICLES ON PLANTS AND DATA FROM IN,,2022-09-15T09:00:21+00:00,2022-09-15T09:06:04+00:00,2022-09-05T13:55:04+00:00,2022-09-15 09:00:21,2022-09-15T09:00:21+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2022-09/Flyer%20WEBINAR%2023%20September.pdf
attachment,dates_agree,events,Agenda.pdf,Report Launch and Discussion on the Roadmap for Electrificat,,2020-12-15T07:02:00+00:00,2020-12-15T08:28:53+00:00,2020-12-15T09:06:18+00:00,2020-12-15 07:02:00,2020-12-15T07:02:00+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2020-12/Agenda_2.pdf
attachment,dates_agree,policy_brief,Enhancing-Circular-Economy-of-Waste-Tyres-in-India.pdf,Study on Circular Economy of End-of-Life Vehicles and Other ,,2026-06-16T03:51:58+00:00,2026-06-16T03:54:04+00:00,2026-01-23T17:03:11+00:00,2026-06-16 03:51:58,2026-06-16T03:51:58+00:00,default,node_created,False,ok,default,no_year_evidence,/sites/default/files/2026-06/Enhancing-Circular-Economy-of-Waste-Tyres-in-India.pdf
