document_id,origin,bundle,node_uuid,page_pdf_count,current_published_at,candidate_date,date_type,edition_label,candidate_source,confidence,action,rule,decided_by,evidence,llm_raw,url,filename,pdf_created,anchor,page_url,llm_confidence
4f2d761c-081e-45a7-8412-f3e45476237a,attachment,completed_projects,55ba7a47-0fa4-4a0f-872f-594da9f143bb,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2003RT64.pdf,ES2003RT64.pdf,,,,0.900
4f3b502f-7fc9-46ab-b51e-1ed5a29a8a9b,attachment,events,e293c87a-f07b-4c07-86b9-ec514c58aa27,1,2026-06-16 03:56:55,2026-06-16 03:56:55,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2026-06/HKC%20%40%20One%20Strengthening%20Global%20Governance%20for%20Sustainable%20Ship%20Recycling.pdf,HKC @ One Strengthening Global Governance for Sustainable Ship Recycling.pdf,,,,0.900
4f4d6ba0-51e8-4ff2-b88d-2d7b5a3483ee,attachment,completed_projects,a8e179a5-10d0-42aa-aebc-bc4b1f662bc1,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2004EE28.pdf,ES2004EE28.pdf,,,,0.900
4f639d56-e630-464a-8956-559f591abd85,attachment,completed_projects,b714a338-afab-44cd-ab4e-02533f181d6a,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2002CB61.pdf,ES2002CB61.pdf,,,,0.900
4f8462ce-6fc8-4669-8ffb-78bc6001275d,attachment,policy_brief,11434e8f-6a55-4c0d-8ea2-77cb348ce47b,1,2021-02-13 05:53:03,2021-02-13 05:53:03,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2021-02/ac-deployment-brief.pdf,ac-deployment-brief.pdf,,,,0.900
4f850d17-b1a9-4484-b961-dbaa3c3a972f,attachment,feature_articles,47a579c5-bd70-4ea2-900d-c5c72814acf7,1,2009-06-29 18:30:00,2009-06-29 18:30:00,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/farticles/art417_20090708104641.pdf,art417_20090708104641.pdf,,,,0.900
4f8ec6fc-374e-44de-b63f-9e47b0096de5,attachment,policy_brief,0430dcaa-4320-4403-974a-25328e31745b,1,2021-07-09 05:05:26,2021-07-09 05:05:26,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2021-07/potential-for-electrifying-Indian-msme.pdf,potential-for-electrifying-Indian-msme.pdf,,,,0.900
4f93ff36-494b-49e2-95cb-b9fcc51b75cb,attachment,events,c59107d9-5524-4185-9dbf-21606696868e,2,2025-02-10 10:01:21,2025-02-10 10:01:21,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2025-02/Agenda_LiFE_Thematic_Track_250225.pdf,Agenda_LiFE_Thematic_Track_250225.pdf,,,,0.850
4fb3d8a1-df81-4c34-a466-f8ba57316762,attachment,events,ad4c6586-dd93-4a98-be14-78953988e594,1,2018-05-01 08:44:35,2018-05-01 08:44:35,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2018-04/ijes-agenda_1.pdf,ijes-agenda.pdf,,,,0.900
4fc41dbd-0135-478b-b112-4d1e2c046d66,attachment,events,72d92d4c-5d0a-4ecd-9b2b-86b5171a782c,4,2023-10-25 11:59:09,2023-10-25 11:59:09,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 4 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2023-11/SDG%20Charter_Lifestyles.pdf,SDG Charter_Lifestyles.pdf,,,,0.850
4fd13cf7-dc32-467a-8066-43b60c6601b9,attachment,policy_brief,798ff5e6-044a-4894-b8ae-9a1793d31fde,2,2023-11-24 05:06:39,2023-11-24 05:06:39,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2023-11/JETP_Policy%20Brief-web-v2.pdf,JETP_Policy Brief-web-v2.pdf,,,,0.850
4fe33c67-3629-4d32-939d-c5e9c3e2f9e9,attachment,ongoing_projects,ae075aa8-db69-44a7-9b08-ccfe9dc49c56,13,2022-02-15 10:08:08,2022-02-15 10:08:08,publication,,node_created,0.900,needs_manual_review,llm_interpreted,llm,The first page text states the publication year as 2023.,"{""evidence"": ""The first page text states the publication year as 2023."", ""date_type"": ""publication"", ""confidence"": 0.9, ""edition_label"": null, ""candidate_date"": ""2023-01-01"", ""recommended_action"": ""override"", ""publication_statement"": ""© The Energy and Resources Institute, 2023""}",https://teriin.org/sites/default/files/2023-08/Policy%20Brief%20Biodiesel.pdf,Policy Brief Biodiesel.pdf,,,,0.900
5001747c-b1fc-48fa-a573-2ca39ac11d04,attachment,events,9addc0f6-f874-4dac-b441-88ce637684d6,2,2025-09-25 05:08:24,2025-09-25 05:08:24,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2025-09/UpdatedAgenda.pdf,UpdatedAgenda.pdf,,,,0.850
5023f948-a211-41cc-b7d0-b69805832365,attachment,events,20630d8d-ead1-4c19-af1d-a21efb95efd1,2,2025-02-24 08:59:55,2025-02-24 08:59:55,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2025-03/Building%20A%20Global%20AgriStack%20-%20Session%20slide%20deck%20%283%29%20%282%29.pdf,Building A Global AgriStack - Session slide deck (3) (2).pdf,,,,0.850
507597e0-b3a4-4c2d-a55e-9982263787c4,attachment,policy_brief,9ce46636-42c5-47b1-bb3e-d16609b85524,1,2020-01-31 12:08:51,2020-01-31 12:08:51,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2020-03/aligning-Indias-sanitation-policy-with-the-SDGs.pdf,aligning-Indias-sanitation-policy-with-the-SDGs.pdf,,,,0.900
509ffdc6-a3f4-4f95-9369-b13da35af427,attachment,events,3ae65446-8484-46a3-b508-e19914a4b1f8,2,2020-11-27 10:51:12,2020-11-27 10:51:12,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2020-11/Agenda_5.pdf,Agenda.pdf,,,,0.850
50a3f8c2-a44f-47aa-9ff6-c6119491e9a9,attachment,events,0e4c01c0-6692-4983-9402-f381e2745830,5,2025-11-12 05:53:33,2025-11-12 05:53:33,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 5 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2025-11/Influence_Map_TERI_Webinar_Presentation.pdf,Influence_Map_TERI_Webinar_Presentation.pdf,,,,0.850
50ac6769-62f0-4df1-b0bd-df75774bbba7,attachment,completed_projects,944949c8-eb3d-4fd4-9348-685944abc15c,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES1999SF63.pdf,ES1999SF63.pdf,,,,0.900
50cc4e3e-96a4-441e-bc46-d66f76cf5238,attachment,completed_projects,b0917f14-70c3-4504-9914-c89efca03660,1,2017-12-28 08:23:05,2017-12-28 08:23:05,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2011CI08.pdf,ES2011CI08.pdf,,,,0.900
50dbc618-233e-4948-b4cb-95280e0e1dfa,attachment,events,9b8edcdc-0e65-431a-8ae8-0036a880cdce,5,2020-05-28 09:12:33,2020-05-28 09:12:33,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 5 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2020-06/framing-ppt-ger-health-env.pdf,framing-ppt-ger-health-env.pdf,,,,0.850
50f4cb5d-9a0f-456b-9eaf-799bdce7f103,attachment,press_release,5a2fbae0-1265-4d4e-8db6-fa49161714d8,1,2018-01-11 06:29:59,2018-01-11 06:29:59,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/pressrelease/WSDS2018_Kolkata.pdf,WSDS2018_Kolkata.pdf,,,,0.900
50f7733e-081b-48ff-8cce-2968b8addc72,attachment,events,aebf31ac-7929-4752-b7bd-4f845b1d7261,3,2020-05-13 08:28:11,2020-05-13 08:28:11,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 3 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2020-05/teri-gggi-teri-proceedings.pdf,teri-gggi-teri-proceedings.pdf,,,,0.850
50f8f0a5-0f74-4df4-b6bc-ea4e75897d51,attachment,events,bf23cf1b-7404-435f-a906-37799bbf4da7,1,2021-10-19 12:00:50,2021-10-19 12:00:50,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2021-10/youth-sc-ca-agenda.pdf,youth-sc-ca-agenda.pdf,,,,0.900
510aa9c4-e0db-4e08-86d8-dfc2d46d2f6d,attachment,completed_projects,a6f53c23-683b-4f4e-b392-6169547fb501,1,2018-02-07 08:56:47,2018-02-07 08:56:47,publication,2013-14,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2018-02/2014MC06%20%20%20%20NMMC_ESR%20Final%20Report_2013-14_1.pdf,2014MC06    NMMC_ESR Final Report_2013-14.pdf,,,,0.900
5129d6e8-577f-48f2-972f-33c6af282458,attachment,feature_articles,7d164463-2298-4a33-80c6-c367e9f8bc6a,1,2006-01-12 18:30:00,2006-01-12 18:30:00,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/farticles/art64.pdf,art64.pdf,,,,0.900
512c5e39-a4ea-4046-b4a6-d3c3e145c66e,attachment,completed_projects,d469a2df-8714-4981-800d-76ca556ea4fd,1,2017-12-28 08:23:05,2017-12-28 08:23:05,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2012SF05.pdf,ES2012SF05.pdf,,,,0.900
514d9d19-c868-46d1-a12a-0d7b27f91d18,attachment,events,722f8ffb-2f48-45d1-89b0-98d6a9bdcca7,3,2023-06-08 05:44:50,2023-06-08 05:44:50,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 3 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2023-07/event_report.pdf,event_report.pdf,,,,0.850
51560a52-36db-4f24-aaf1-6e4214a77520,attachment,press_release,0fc3d24c-ba13-4974-88a5-f8a210368231,1,2018-01-11 06:29:59,2018-01-11 06:29:59,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/pressrelease/Press-release-GRIHASummit2016.pdf,Press-release-GRIHASummit2016.pdf,,,,0.900
51719c52-e293-4ba5-9f6c-940a61939fc4,attachment,completed_projects,ab9fb412-d210-4ecb-8ecb-89d8d22e9a10,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2009EE07.pdf,ES2009EE07.pdf,,,,0.900
518e43f5-ed74-4d95-8302-666cbae6297f,attachment,press_release,18c225b6-6cd8-4ceb-8a45-8f40ee289230,1,2018-01-11 06:29:59,2018-01-11 06:29:59,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/pressrelease/press_release_130217.pdf,press_release_130217.pdf,,,,0.900
51a84e87-27e2-4816-be65-2f97a5cdbb3a,attachment,events,855cd856-23b3-4c02-a75e-db4b95b3d31c,1,2018-01-09 11:28:55,2018-01-09 11:28:55,publication,2015-16,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/event_brochure/teri-itec-brochure2015-16.pdf,teri-itec-brochure2015-16.pdf,,,,0.900
51c12a05-9486-47a5-9432-f6071a53008a,attachment,events,6883d7f3-ede8-46ea-986e-c171f485c0f7,1,2018-01-09 11:28:55,2018-01-09 11:28:55,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/event_agenda/RET-workshop-agenda.pdf,RET-workshop-agenda.pdf,,,,0.900
51c62396-7fae-4f96-9e4b-5c44db853a5a,attachment,press_release,04e06137-9e13-44fd-8b8d-d5e370c81f9f,1,2018-01-11 06:29:59,2018-01-11 06:29:59,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/pressrelease/National-Main-Press-Release-EnvSurvey.pdf,National-Main-Press-Release-EnvSurvey.pdf,,,,0.900
51cbd67a-c323-4136-92c9-9a335a31e838,attachment,policy_brief,b7a14157-0c49-4ff8-8d36-db79e13c502d,1,2021-03-22 08:49:45,2021-03-22 08:49:45,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2021-03/blue-economy.pdf,blue-economy.pdf,,,,0.900
51d0eef6-a667-420c-b354-0c20ebefaec7,attachment,completed_projects,e2e8b078-dff7-4ea5-b507-138800b25294,3,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.500,keep_page_date,migration_cohort_no_evidence,deterministic,File date is a migration import and the PDF offers no readable evidence; nothing better than the page date.,,https://teriin.org/sites/default/files/2018-02/2004ER26-vol2.pdf,2004ER26-vol2.pdf,,,,0.500
51d8970c-1690-44bb-a5a5-b56ae8e89eb9,attachment,events,ca25c4b5-0caf-448e-a923-18c7c2fe3880,5,2021-04-27 06:59:31,2021-04-27 06:59:31,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 5 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2021-07/Proceedings.pdf,Proceedings.pdf,,,,0.850
52024804-3f9b-4aec-b6fb-fafa7e39f45c,attachment,events,ee8ccd2a-59c8-42ff-a298-396508d84562,1,2024-03-05 07:21:55,2024-03-05 07:21:55,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2024-03/Dissemination%20Webinar%20GHG%20Emissions.pdf,Dissemination Webinar GHG Emissions.pdf,,,,0.900
5205f679-2d9a-4446-9a90-9f65f9b30535,attachment,feature_articles,ce159a59-16a1-44cd-92f2-99d8cdacc3ce,1,2003-02-24 18:30:00,2003-02-24 18:30:00,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/farticles/art57.pdf,art57.pdf,,,,0.900
5256ec82-fd47-4339-a406-0a7e94479ef6,attachment,completed_projects,7ab19bec-5a39-4ee8-ae65-e5aa1ceede01,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2006BE25.pdf,ES2006BE25.pdf,,,,0.900
526ce52c-73d3-4f99-919a-dab224bfab54,attachment,completed_projects,ea7b6442-f252-4312-9370-9d9eb651b5db,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2003RT71.pdf,ES2003RT71.pdf,,,,0.900
527550e5-3756-45ca-902a-d9e7a03e172f,attachment,completed_projects,b1b35168-a237-4318-a3aa-05e489e9c83f,2,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.500,keep_page_date,migration_cohort_no_evidence,deterministic,File date is a migration import and the PDF offers no readable evidence; nothing better than the page date.,,https://teriin.org/sites/default/files/2018-02/2008RT07-GSPCL_Feasibility_Report_Nov.08_Final.pdf,2008RT07-GSPCL_Feasibility_Report_Nov.08_Final.pdf,,,,0.500
52a324d8-62c8-4268-abaf-e76b344f46bc,attachment,completed_projects,8e6d1952-61ee-4194-98bd-7e864e1d1c19,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2008IE06.pdf,ES2008IE06.pdf,,,,0.900
52b72402-cd08-4ce9-aa39-228bffb44bdd,attachment,research_papers,8adf4023-3dec-4aa6-aa42-8dba3d5ba954,1,2022-12-01 10:45:12,2022-12-01 10:45:12,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2022-12/Neha%20Sharma_Frontiers%20in%20Plant%20Science-June%202022.pdf,Neha Sharma_Frontiers in Plant Science-June 2022.pdf,,,,0.900
52dafbff-ebd8-47cd-bacb-6da332a1e878,attachment,events,be85a285-9871-4298-94f2-e36088db2682,3,2022-05-25 11:04:29,2022-05-25 11:04:29,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 3 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2022-06/Draft_Agenda_02.06.2022.pdf,Draft_Agenda_02.06.2022.pdf,,,,0.850
533a67b6-5dad-4e5a-a025-260e3f2f40cf,attachment,feature_articles,1a678156-80ed-481a-af0f-f162f736d9af,1,2009-10-15 18:30:00,2009-10-15 18:30:00,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/farticles/art437_20091022152603.pdf,art437_20091022152603.pdf,,,,0.900
53497357-c661-4b25-8e22-6e4b9267286c,attachment,completed_projects,dd85d398-60b2-43e9-aa9e-097c528ca7fa,2,2020-10-29 11:33:51,2020-10-29 11:33:51,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2020-10/Performance%20Assessment%20of%20Electricity%20Distribution%20Franchisee%20of%20Agra.pdf,Performance Assessment of Electricity Distribution Franchisee of Agra.pdf,,,,0.850
535043e0-24ef-44fc-afec-febb872ae998,attachment,completed_projects,26c850ac-21c3-4c3f-979a-45d55d5de6c9,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2000BB41.pdf,ES2000BB41.pdf,,,,0.900
5353bec1-ac4e-48b6-951d-d2ee10a31f10,attachment,policy_brief,b3350db2-2d6a-4c4b-bbb0-c6a395ee8bf9,2,2020-12-02 11:59:15,2020-12-02 11:59:15,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2020-12/plastic-management_0.pdf,plastic-management.pdf,,,,0.850
53624716-ff71-41fb-9a2d-4b84a17b05b0,attachment,completed_projects,15b7f860-0c31-402d-bd66-d54cb27c48da,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2006BS36.pdf,ES2006BS36.pdf,,,,0.900
537f7511-2a88-4233-9dba-d9a5ce18cb77,attachment,ongoing_projects,de3d2fbb-89f6-40aa-b0d1-8d680e325b6e,7,2020-10-08 09:20:21,2020-10-08 09:20:21,publication,,node_created,0.900,needs_manual_review,llm_interpreted,llm,The first page text includes '17th April 2021' which indicates the publication date of the workshop proceedings.,"{""evidence"": ""The first page text includes '17th April 2021' which indicates the publication date of the workshop proceedings."", ""date_type"": ""publication"", ""confidence"": 0.9, ""edition_label"": null, ""candidate_date"": ""2021-04-17"", ""recommended_action"": ""override"", ""publication_statement"": ""17th April 2021""}",https://teriin.org/sites/default/files/2021-06/suf-bengaluru.pdf,suf-bengaluru.pdf,,,,0.900
53831574-27c7-43b4-8949-418cf4fca76d,attachment,completed_projects,aecb74d6-0d0e-4057-8a94-35c3f13171e2,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES1997CE62.pdf,ES1997CE62.pdf,,,,0.900
5398d585-f1c0-464a-b8d6-321a9e47c6ba,attachment,completed_projects,5443697b-cf75-4a90-a69f-1ab8ed67a3ad,2,2018-04-30 09:34:03,2018-04-30 09:34:03,unknown,,node_created,0.000,keep_page_date,llm_interpreted,llm,"The evidence provided includes upload and authoring dates, but there is no explicit publication date stated in the text or metadata.","{""evidence"": ""The evidence provided includes upload and authoring dates, but there is no explicit publication date stated in the text or metadata."", ""date_type"": ""unknown"", ""confidence"": 0.0, ""edition_label"": null, ""candidate_date"": null, ""recommended_action"": ""keep_page_date"", ""publication_statement"": null}",https://teriin.org/sites/default/files/2019-09/Vol%20II%20-%20Six%20micro-economic%20case%20studies%20of%20degradation.pdf,Vol II - Six micro-economic case studies of degradation.pdf,,,,0.000
53a508f0-bf34-4611-8022-4537b98133c1,attachment,events,7846f932-0209-4d44-a20d-986399ead83b,1,2024-03-01 08:06:30,2024-03-01 08:06:30,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2024-03/Jaipur%20Conf_19_03_Final%20Brochure.pdf,Jaipur Conf_19_03_Final Brochure.pdf,,,,0.900
53b571f3-233b-490b-950b-d618d4761c2a,attachment,press_release,a04ffbe9-2212-4729-8a84-a8a014507547,1,2018-01-11 06:29:59,2018-01-11 06:29:59,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/pressrelease/teriinassociation_20120131150050.pdf,teriinassociation_20120131150050.pdf,,,,0.900
53b6f172-cb47-42a5-bb20-84f0527df66f,attachment,completed_projects,a1f60273-0001-4de5-8dd1-977f33a3ee6d,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2005EA21.pdf,ES2005EA21.pdf,,,,0.900
53bf3ced-610c-47e2-be73-370f36518542,attachment,completed_projects,e1348d5d-eee2-4ab7-b518-9961d7acf1bd,1,2017-12-28 08:58:09,2017-12-28 08:58:09,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/completed_es/ES2008GW11.pdf,ES2008GW11.pdf,,,,0.900
53e41848-3eb7-41fc-9fd9-2f3dec9673b1,attachment,events,fd46af15-f57f-4fce-8625-ecc34c4724b7,3,2023-11-24 04:57:16,2023-11-24 04:57:16,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 3 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2023-12/Summary_ET_SE_COP28.pdf,Summary_ET_SE_COP28.pdf,,,,0.850
53ede444-8020-4cb3-b1d4-e4368f3aa091,attachment,events,dee65b3b-374e-43fe-b75d-5ac6683591e6,4,2025-10-14 06:14:44,2025-10-14 06:14:44,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 4 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2025-10/Act4Earth_Virtual_Dialogue_Concept_Note%20%281%29.pdf,Act4Earth_Virtual_Dialogue_Concept_Note (1).pdf,,,,0.850
53ff1e67-3b9d-46bd-957c-dbe6420a7f59,attachment,events,9912b8b8-496c-4050-bcb5-568fc3351db6,1,2018-01-09 11:28:55,2018-01-09 11:28:55,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/event_agenda/Agenda_fgd.pdf,Agenda_fgd.pdf,,,,0.900
540baaad-863a-42d4-97cf-f79c4aa456d1,attachment,events,63d9af18-8c1f-4cc1-9f7f-d6b8f792bf53,2,2023-12-06 07:13:19,2023-12-06 07:13:19,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2023-12/Agenda.pdf,Agenda.pdf,,,,0.850
540dd2bc-c30a-444b-a642-17b1b122003e,attachment,events,08a22f72-e06f-4206-bcbb-cbcbbe197899,2,2020-07-09 09:43:35,2020-07-09 09:43:35,publication,,node_created,0.850,keep_page_date,multi_pdf_uploaded_with_page,deterministic,"One of 2 PDFs, uploaded within 90 days of the page — part of the page's own publication.",,https://teriin.org/sites/default/files/2020-07/bgnote.pdf,bgnote.pdf,,,,0.850
540f69ff-90ba-4f0e-9386-ab78ea11112d,attachment,events,aa374e80-21e3-4293-9b18-f44a99d672c5,1,2023-10-18 08:14:31,2023-10-18 08:14:31,publication,,node_created,0.900,keep_page_date,single_pdf_page,deterministic,"The page holds exactly one PDF, so the document is part of the page's own publication.",,https://teriin.org/sites/default/files/2023-10/1697541211Draft%20Agenda_Expert%20Group%20Roundtable_19Oct2023.pdf,1697541211Draft Agenda_Expert Group Roundtable_19Oct2023.pdf,,,,0.900
